image_path,n_boxes,mean_conf,gt_chars,pred_chars,doc_similarity
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0918.jpg,75,0.9860605292991742,792,743,0.5498371335504886
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1326.jpg,94,0.9831265715582438,975,915,0.7354497354497355
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0949.jpg,55,0.9878345141550863,573,539,0.8165467625899281
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0063.jpg,48,0.9873645510331946,534,500,0.839458413926499
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0712.jpg,47,0.9850693925226032,543,508,0.8182683158896289
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0256.jpg,57,0.9820464159373832,701,641,0.5588673621460507
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0195.jpg,67,0.9832485226503719,800,737,0.5413142485361093
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1071.jpg,47,0.9851769868345082,565,523,0.6893382352941176
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1366.jpg,86,0.9830978422260769,980,904,0.4978768577494692
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0410.jpg,47,0.9831997727246113,506,477,0.8260427263479145
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0045.jpg,46,0.9828258246018121,531,494,0.8058536585365854
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0164.jpg,104,0.9842083423133131,1114,1048,0.6836262719703978
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0700.jpg,95,0.9867799112363451,1011,955,0.7589013224821973
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0926.jpg,97,0.9839932350561835,1140,1049,0.6021014161717679
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0154.jpg,87,0.9811271663487678,1013,950,0.7091186958736627
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0808.jpg,105,0.9863695853869252,1100,1040,0.7495327102803738
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0418.jpg,76,0.9874471088746622,819,764,0.7984838913455464
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0802.jpg,87,0.9821454247799772,1042,967,0.4539571926331508
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0859.jpg,67,0.9806992623402925,814,754,0.5892857142857143
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1332.jpg,65,0.9820642687481933,754,697,0.6147484493452792
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0057.jpg,94,0.9843256902614569,966,907,0.7453283502402562
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1306.jpg,95,0.9833647236305962,1025,967,0.786144578313253
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0831.jpg,65,0.9849947732211923,677,641,0.7996965098634294
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0935.jpg,72,0.9850208299979712,734,695,0.7473757872638208
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0877.jpg,102,0.9869963900134874,1047,996,0.7860988742046011
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0289.jpg,56,0.9851335609519625,609,575,0.8057432432432432
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0226.jpg,97,0.9849635818246458,1110,1045,0.694199535962877
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0904.jpg,86,0.9833915415678676,972,897,0.6902086677367576
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1314.jpg,57,0.9873608927096161,628,584,0.8003300330033003
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1290.jpg,57,0.9872759466293677,656,605,0.704203013481364
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0947.jpg,73,0.9817241153541835,717,682,0.8434596140100071
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1473.jpg,56,0.9808203055555669,580,543,0.7640249332146037
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1348.jpg,67,0.9832277370995726,812,749,0.6265214606021781
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0041.jpg,84,0.9823964862880381,983,914,0.6020031628887718
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0888.jpg,48,0.982620710258427,522,487,0.7809712586719524
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0387.jpg,85,0.9851045118205277,937,874,0.605190502484815
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1016.jpg,76,0.9830172651123008,869,813,0.7871581450653984
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0115.jpg,47,0.9809710208188546,522,492,0.8441814595660749
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1338.jpg,95,0.9861431017498473,1055,988,0.6930983847283406
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1299.jpg,84,0.9828288500390201,880,844,0.8109048723897911
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1233.jpg,77,0.9843964125654725,920,854,0.6065388951521984
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1031.jpg,55,0.9851753964615586,564,532,0.8321167883211679
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0487.jpg,56,0.9829429657913373,586,553,0.8252853380158033
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0667.jpg,77,0.9861473464923466,878,822,0.6494117647058824
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0901.jpg,95,0.9859804375849671,1035,961,0.5761523046092184
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0205.jpg,96,0.9805084037727312,1071,992,0.6068831798351915
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0806.jpg,63,0.9850725384908268,654,613,0.8429360694554064
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1346.jpg,97,0.9860489865089757,1106,1022,0.5
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1413.jpg,106,0.983229161924373,1217,1143,0.7211864406779661
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1398.jpg,65,0.985879168278371,682,638,0.7742424242424243
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0497.jpg,103,0.9837424474121631,1051,990,0.740813326800588
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0824.jpg,77,0.9859861386775572,849,790,0.5613178767541184
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0527.jpg,95,0.9863396913178899,1000,942,0.6436663233779608
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0851.jpg,65,0.9854491322052529,724,674,0.547925608011445
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1165.jpg,86,0.9821983595406956,999,925,0.6455301455301455
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1141.jpg,105,0.9825298053310894,1081,1027,0.40417457305502846
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0177.jpg,74,0.9844709473525011,760,717,0.8002708192281652
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1234.jpg,47,0.9865989475414981,518,485,0.8095712861415753
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0762.jpg,87,0.9774344221282647,1003,936,0.6879834966477566
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1397.jpg,76,0.9831207965172958,845,793,0.6410256410256411
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0656.jpg,95,0.9836884676371205,1067,1004,0.7271849348140995
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0086.jpg,56,0.9828925742605367,642,594,0.6715210355987055
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1479.jpg,90,0.9839646821155009,895,851,0.7353951890034365
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1255.jpg,85,0.9848947526382764,898,844,0.730195177956372
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0160.jpg,86,0.9871876560799654,915,857,0.7629796839729119
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0051.jpg,91,0.9866781264026284,986,921,0.7519664394336655
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0374.jpg,47,0.9858437566672786,502,475,0.8208802456499488
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0406.jpg,45,0.9818504272473889,467,440,0.886438809261301
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0009.jpg,55,0.9855621653942122,580,547,0.8305235137533274
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0779.jpg,58,0.9800986343345776,690,648,0.7683109118086696
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0385.jpg,75,0.983880132887341,866,808,0.6332138590203107
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1418.jpg,47,0.985732270007361,513,481,0.7263581488933601
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0299.jpg,67,0.9844791702364898,731,686,0.7339449541284404
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0787.jpg,67,0.985546100283087,746,693,0.7032661570535094
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0573.jpg,101,0.9838986200766358,1018,961,0.720565942395149
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0878.jpg,89,0.9835620314574625,855,815,0.8754491017964072
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1435.jpg,62,0.9834440641897779,603,573,0.8503401360544217
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0979.jpg,58,0.9855540522566466,671,622,0.7996906419180201
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0229.jpg,57,0.9825657276516777,682,629,0.700228832951945
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0930.jpg,57,0.9859488366130638,658,617,0.6792156862745098
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1253.jpg,85,0.9828605184394105,985,909,0.4857444561774023
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0871.jpg,97,0.9848780487525969,1079,1013,0.6434034416826003
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1483.jpg,82,0.9855983659735563,786,750,0.76171875
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0217.jpg,107,0.9855592448066048,1206,1118,0.6101549053356282
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0868.jpg,57,0.9815192608830976,678,629,0.7819433817903596
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0682.jpg,67,0.9848659459593397,762,711,0.7196198234894773
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1002.jpg,47,0.9850187400503272,496,466,0.7900207900207901
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0533.jpg,77,0.9831946655292215,923,867,0.4893854748603352
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1489.jpg,97,0.9844179231243873,1145,1059,0.6560798548094374
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0272.jpg,75,0.9865147451561948,799,747,0.759379042690815
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1355.jpg,97,0.9843177925508855,1092,1011,0.6619115549215406
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1476.jpg,101,0.9836653383330772,976,933,0.78365636458879
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0019.jpg,66,0.9850442101018296,700,656,0.6917404129793511
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0304.jpg,84,0.9818761295456401,914,852,0.6183465458663646
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0184.jpg,80,0.985279744073973,784,741,0.8708196721311475
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0729.jpg,87,0.9834947533039389,1025,945,0.5939086294416244
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0465.jpg,64,0.9848261902934314,692,648,0.7805970149253731
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0479.jpg,87,0.9846115446682719,993,933,0.8068535825545171
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0425.jpg,106,0.9842022602882629,1175,1097,0.6654929577464789
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0394.jpg,105,0.9838999337438809,1174,1100,0.7088830255057168
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0791.jpg,57,0.9841483873410862,671,615,0.6329704510108864
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0654.jpg,66,0.9846957495894942,755,697,0.7837465564738292
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1148.jpg,67,0.9825375023851475,738,685,0.7322557976106817
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0125.jpg,75,0.9855451984458936,803,760,0.836852207293666
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0273.jpg,87,0.983566509505026,1034,957,0.5404319437468609
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0060.jpg,47,0.9819463990130197,534,502,0.7162162162162162
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1173.jpg,105,0.9810599324728534,1221,1142,0.6618705035971223
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1248.jpg,104,0.9840666218863157,1119,1044,0.7563569116967175
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0555.jpg,101,0.9836304489587879,1003,955,0.7119509703779366
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0483.jpg,92,0.9860205819709996,924,886,0.7889502762430939
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0737.jpg,47,0.9846870019488387,528,495,0.7996089931573802
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0785.jpg,75,0.984249253302356,756,723,0.8384043272481406
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0210.jpg,107,0.9857520880685701,1190,1109,0.7133536320139191
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0653.jpg,67,0.9812888294649428,742,688,0.6741258741258741
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1162.jpg,77,0.98443750782249,868,820,0.7203791469194313
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0889.jpg,67,0.9846865374384777,776,726,0.5765645805592543
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0980.jpg,108,0.9822752573069458,1220,1134,0.6202209005947323
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1400.jpg,56,0.9813699632756896,618,581,0.7489574645537949
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1030.jpg,104,0.9847291180252202,1092,1019,0.720037896731407
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0553.jpg,106,0.9857188768331948,1150,1078,0.7271095152603232
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0909.jpg,107,0.9854808517304678,1195,1117,0.7275086505190311
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0835.jpg,84,0.9820287572010432,842,808,0.8157575757575758
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1047.jpg,57,0.9841992334066683,650,606,0.8359872611464968
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1389.jpg,97,0.9853741320881636,1034,975,0.6640119462419114
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0657.jpg,104,0.982902869592815,1071,1011,0.7463976945244957
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1201.jpg,75,0.9844098805159415,780,742,0.8134034165571616
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0721.jpg,75,0.982206645248457,815,764,0.830905636478784
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1449.jpg,67,0.9839557557745016,719,676,0.8587813620071685
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0727.jpg,62,0.9885833988483863,600,562,0.7796901893287436
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1359.jpg,92,0.9872638383192015,917,866,0.8255748738081884
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0047.jpg,67,0.9837326263251789,805,745,0.7290322580645161
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1106.jpg,56,0.9842277174783839,620,585,0.7618257261410788
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0773.jpg,47,0.9854352028537477,566,522,0.7444852941176471
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0566.jpg,67,0.9850271122863599,785,725,0.6317880794701987
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0770.jpg,57,0.9840666875861805,636,602,0.7625201938610663
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1112.jpg,76,0.9858161208839528,808,759,0.8117421825143587
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1145.jpg,76,0.9862494294073948,818,764,0.7711757269279393
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0994.jpg,87,0.9843054578254141,1051,972,0.6930301532377657
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0027.jpg,76,0.9840528968833802,801,755,0.570694087403599
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0416.jpg,47,0.9869836905030727,511,481,0.7943548387096774
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0780.jpg,97,0.9835810792313484,1094,1011,0.47410926365795725
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1323.jpg,91,0.9837292112926425,935,885,0.6615384615384615
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1140.jpg,104,0.9859052800906267,1097,1041,0.7399438727782974
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0747.jpg,83,0.9850376623735827,866,815,0.7888161808447353
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0169.jpg,45,0.9840222128256083,491,457,0.8354430379746836
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1488.jpg,83,0.9867385545604532,802,764,0.8365261813537676
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0400.jpg,65,0.9859848650484572,665,618,0.8947778643803586
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1041.jpg,95,0.9853640499299798,1021,959,0.7656565656565657
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0173.jpg,84,0.983367305329521,933,878,0.6339039204859194
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1304.jpg,68,0.9841752162289117,773,717,0.5154362416107383
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0964.jpg,87,0.9833312458621418,1029,960,0.5922574157868276
